id,site,job_url,job_url_direct,title,company,date_posted,level,job_group,remote,city,state,country,city_state,max_salary,min_salary,mean_salary,skills,experience,education,programming_languages,languages
in-20b530ee4e3ccf50,indeed,https://www.indeed.com/viewjob?jk=20b530ee4e3ccf50,https://CharlesRiverLaboratories.contacthr.com/145123692,Data Review Analyst 1,Charles River Laboratories,2024-12-11,Mid-Level,Data Analyst,On Site,Reno,NV,US,"Reno,NV",,,,,5,,,
in-086f10c0a9c1049f,indeed,https://www.indeed.com/viewjob?jk=086f10c0a9c1049f,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=10035b76-3c6f-44a9-966e-0b3d541595d7&ccId=19000101_000001&jobId=514698&source=IN&lang=en_US,Master Data Management Analyst,Rawlings Sporting Goods,2024-12-11,Mid-Level,Data Analyst,Hybrid,St. Louis,MO,US,"St. Louis,MO",75660.0,59753.0,67706.5,"Master, Bachelor, Agile",1,Master,,
in-cb392b157e098dca,indeed,https://www.indeed.com/viewjob?jk=cb392b157e098dca,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=028d824e-00ea-4d78-9af5-c7a7236b4260&ccId=19000101_000001&jobId=545489&source=IN&lang=en_US,People and Culture Data Analyst,Educational Alliance,2024-12-11,Mid-Level,Data Analyst,On Site,New York,NY,US,"New York,NY",70000.0,60000.0,65000.0,"Excel, Python, Bachelor, SQL, Tableau, Power BI, R",3,Bachelor,"Python, SQL, R",
in-083cbba692c8a074,indeed,https://www.indeed.com/viewjob?jk=083cbba692c8a074,https://jobs.silkroad.com/Precise/ExcetInc/jobs/3955/?source=Indeed.com,Configuration Management/Data Management Logistics Analyst,Precise Systems,2024-12-11,Mid-Level,Data Analyst,On Site,Naval Air Station Patuxent River,MD,US,"Naval Air Station Patuxent River,MD",75811.0,59871.0,67841.0,Bachelor,2,Bachelor,,
in-9b4d52c057db766a,indeed,https://www.indeed.com/viewjob?jk=9b4d52c057db766a,https://strsi.com/jobs-search/client-insights-business-analyst-position-9283/,Client Insights Business Analyst Position,Strategic Systems,2024-12-11,Mid-Level,Business Analyst,On Site,Cleveland,OH,US,"Cleveland,OH",117745.0,92989.0,105367.0,"Master, Bachelor, Agile, Jira",3,Master,,
in-a103221f0f7572af,indeed,https://www.indeed.com/viewjob?jk=a103221f0f7572af,https://www.jobapscloud.com/DE/sup/bulpreview.asp?b=&R1=120624&R2=MFDB03&R3=100700,Management Analyst III,State of Delaware,2024-12-11,Mid-Level,Analyst,On Site,Dover,DE,US,"Dover,DE",,,,,3,,,
in-fec08cc08507b1b7,indeed,https://www.indeed.com/viewjob?jk=fec08cc08507b1b7,https://illinois.jobs2web.com/job/Springfield-Imaging-&-Data-Entry-Analyst-%28Information-Systems-Analyst-I%2C-Option-A%29-IL-62702/1241045600/?feedId=339800&utm_source=Indeed&utm_campaign=Illinois_Indeed,"Imaging & Data Entry Analyst (Information Systems Analyst I, Option A)",State of Illinois,2024-12-11,Junior,Data Analyst,On Site,Springfield,IL,US,"Springfield,IL",116940.0,80256.0,98598.0,"Agile, SQL, HTML, .NET",4,,"SQL, HTML",
in-2096731684580bd9,indeed,https://www.indeed.com/viewjob?jk=2096731684580bd9,https://app.jobvite.com/CompanyJobs/Job.aspx?j=oPQXufwQ&s=Indeed,"Client Data Analyst, AdTech",PulsePoint,2024-12-11,Mid-Level,Data Analyst,Remote,,,US,,96162.0,75944.0,86053.0,"Adobe Analytics, Excel, Python, SQL, Looker, Tableau, Power BI",3,,"Python, SQL",
in-067d6216f76ba29a,indeed,https://www.indeed.com/viewjob?jk=067d6216f76ba29a,https://recruiting.ultipro.com/VIR1008/JobBoard/0564c52b-9847-42be-8810-0c5d22657550/OpportunityDetail?opportunityId=b358299c-27c6-4475-8c30-e60da3064e02&postingId=0657c054-5fc8-44aa-a27e-d74f328e7635,"Senior Data Analyst, Strategy",Virginia Garcia Memorial Health Center,2024-12-11,Senior,Data Analyst,On Site,Hillsboro,OR,US,"Hillsboro,OR",90480.0,76871.0,83675.5,"Master, Office, Python, Bachelor, SQL, PowerPoint, Tableau, Excel, R",2,Master,"Python, SQL, R",
in-baf47f560e6b5839,indeed,https://www.indeed.com/viewjob?jk=baf47f560e6b5839,https://rr.jobsyn.org/DC1BECB2353B4B5FB96D9A4AA1157CDA1554,Program Analyst,Chenega Corporation,2024-12-11,Mid-Level,Analyst,On Site,Orlando,FL,US,"Orlando,FL",90508.0,71478.0,80993.0,"Bachelor, Excel, Office",3,Bachelor,,
in-4ef3884878cfcab2,indeed,https://www.indeed.com/viewjob?jk=4ef3884878cfcab2,https://ars2.equest.com/?response_id=6c06af8b747ff4ee311e209b2ccee6ee,SR Data Governance Business Analyst,Georgia-Pacific,2024-12-11,Senior,Business Analyst,Hybrid,Atlanta,GA,US,"Atlanta,GA",126235.0,99694.0,112964.5,"Master, PowerPoint, Excel, Office",2,Master,,
in-9df8ed52fa5093e6,indeed,https://www.indeed.com/viewjob?jk=9df8ed52fa5093e6,https://sonataone.darwinbox.in/ms/candidate/careers/a675727c776003,Sr Business Analyst,Sonata Software,2024-12-11,Senior,Business Analyst,Hybrid,Memphis,TN,US,"Memphis,TN",132060.0,104294.0,118177.0,"Azure, Machine Learning, AWS, Artificial Intelligence, Dynamics 365",0,,,
in-99383a330e4124fb,indeed,https://www.indeed.com/viewjob?jk=99383a330e4124fb,https://jobs.intel.com/job/-/-/599/74275054816,Customer Business Analyst,Intel Corporation,2024-12-10,Mid-Level,Business Analyst,Hybrid,Folsom,CA,US,"Folsom,CA",103880.0,69250.0,86565.0,Bachelor,1,Bachelor,,
in-9e4428f635a20825,indeed,https://www.indeed.com/viewjob?jk=9e4428f635a20825,https://jobs.lumen.com/global/en/job/336098/Analyst-II?utm_source=recruitics&utm_medium=phenom-feeds,Analyst II,Lumen,2024-12-10,Mid-Level,Analyst,Hybrid,,,,,79360.0,51410.0,65385.0,"Master, Bachelor",2,Master,,
in-6b2ad2e13cdf0989,indeed,https://www.indeed.com/viewjob?jk=6b2ad2e13cdf0989,https://www.usaajobs.com/job/-/-/1207/74323159712,Fraud Strategy & Analytics Analyst I,USAA,2024-12-10,Mid-Level,Data Analyst,Remote,San Antonio,TX,US,"San Antonio,TX",172000.0,89990.0,130995.0,"Master, Python, Bachelor, SQL, Tableau",4,Master,"Python, SQL",
in-1ac910d05f0c7294,indeed,https://www.indeed.com/viewjob?jk=1ac910d05f0c7294,https://www.careers.fiserv.com/job/-/-/1758/74341239536,Corporate Analyst Program – Risk Management (June 2025 Start),Fiserv,2024-12-10,Mid-Level,Financial Analyst,On Site,Omaha,NE,US,"Omaha,NE",76376.0,60318.0,68347.0,"PowerPoint, Excel",0,,,
in-f1fcb97cc5d4f993,indeed,https://www.indeed.com/viewjob?jk=f1fcb97cc5d4f993,https://www.capitalonecareers.com/job/-/-/1732/74329988704,Senior Data Analyst,Capital One,2024-12-10,Senior,Data Analyst,On Site,Plano,TX,US,"Plano,TX",,,,"Master, Spark, Python, AWS, Bachelor, SQL, Agile, R",5,Master,"Python, SQL, R",
in-e57f78cfe05226e7,indeed,https://www.indeed.com/viewjob?jk=e57f78cfe05226e7,https://careers.hcsc.com/job/-/-/43046/74310943872,Sr Business Data Analyst,Health Care Service Corporation,2024-12-10,Senior,Data Analyst,On Site,Chicago,IL,US,"Chicago,IL",130100.0,58800.0,94450.0,"Bachelor, Power BI, Excel, SQL",4,Bachelor,SQL,
in-adb8646f6e6ed16e,indeed,https://www.indeed.com/viewjob?jk=adb8646f6e6ed16e,https://jobs.mayoclinic.org/job/-/-/33647/74322074240,Associate Data Science Analyst - CV Data Science,Mayo Clinic,2024-12-10,Mid-Level,Data Scientist,On Site,Rochester,MN,US,"Rochester,MN",112195.0,74859.0,93527.0,Bachelor,0,Bachelor,,
in-d5dcd57e0a01ff59,indeed,https://www.indeed.com/viewjob?jk=d5dcd57e0a01ff59,https://jobs.iqvia.com/job/-/-/24443/74354629136,QA Business Analyst,IQVIA,2024-12-10,Mid-Level,Business Analyst,On Site,Wayne,PA,US,"Wayne,PA",85800.0,51500.0,68650.0,"Bachelor, Excel",1,Bachelor,,
in-97a501c0164ec596,indeed,https://www.indeed.com/viewjob?jk=97a501c0164ec596,https://xlspecializedtrailer.isolvedhire.com/jobs/1374930-88187.html,Business Analyst,XL Specialized Trailers,2024-12-10,Mid-Level,Business Analyst,Remote,Manchester,IA,US,"Manchester,IA",105261.0,83130.0,94195.5,"Office, CPA, Bachelor, PowerPoint, ERP, Excel",10,Bachelor,,
in-cab12c43dcf92bd2,indeed,https://www.indeed.com/viewjob?jk=cab12c43dcf92bd2,https://careers.bluecrossmn.com/job/-/-/42354/74293110240,Principal Healthcare Analyst,Blue Cross and Blue Shield of Minnesota,2024-12-10,Lead,Analyst,Hybrid,Eagan,MN,US,"Eagan,MN",126416.0,99837.0,113126.5,"Master, VBA, Excel, Teradata, Oracle, Python, Bachelor, SQL, PowerPoint, Power BI, R",7,Master,"VBA, Python, SQL, R",
in-746e5698999f9049,indeed,https://www.indeed.com/viewjob?jk=746e5698999f9049,https://www.appone.com/applinkportal.asp?r_id=6600793&AdCode=Indeed6320,"Business Analyst, Functional - MEDCHART","Technology, Automation, and Management, Inc.",2024-12-10,Mid-Level,Business Analyst,On Site,Arlington,VA,US,"Arlington,VA",105140.0,83034.0,94087.0,Agile,0,,,
in-3c37626a1581cd6d,indeed,https://www.indeed.com/viewjob?jk=3c37626a1581cd6d,https://careers.unitedhealthgroup.com/job/21362393/senior-business-analyst-hybrid-san-antonio-tx/,Senior Business Analyst - Hybrid,Optum,2024-12-10,Senior,Business Analyst,Hybrid,San Antonio,TX,US,"San Antonio,TX",114144.0,90145.0,102144.5,"Excel, Office",3,,,
in-2c4b0b8afa7e7ec8,indeed,https://www.indeed.com/viewjob?jk=2c4b0b8afa7e7ec8,https://careers.societegenerale.com/en/job-offers/business-analyst-quantitative-prime-brokerage-risk-systems-24000T87-en,Business Analyst - Quantitative Prime Brokerage Risk Systems H/F/X,Société Générale,2024-12-10,Mid-Level,Business Analyst,Hybrid,Chicago,IL,US,"Chicago,IL",118281.0,93412.0,105846.5,"Master, JavaScript, Python, Bachelor, SQL, PowerPoint, Excel",0,Master,"JavaScript, Python, SQL",
in-2dfd16ca018f2816,indeed,https://www.indeed.com/viewjob?jk=2dfd16ca018f2816,https://careers-essc.icims.com/jobs/9474/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Business Analyst,Easterseals Southern California,2024-12-10,Mid-Level,Business Analyst,On Site,Irvine,CA,US,"Irvine,CA",68080.0,58880.0,63480.0,"Excel, MBA, Bachelor, SQL, Agile, Power BI",3,MBA,SQL,
in-cb35e7d34efb39ba,indeed,https://www.indeed.com/viewjob?jk=cb35e7d34efb39ba,https://careers-mwdh2o.icims.com/jobs/2892/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Senior Information Technology Business Analyst (District Temporary),Metropolitan Water District of Southern California,2024-12-10,Senior,Business Analyst,Hybrid,Los Angeles,CA,US,"Los Angeles,CA",141680.0,106720.0,124200.0,"Master, Bachelor, Oracle",6,Master,,
in-2aa54de61a689e8f,indeed,https://www.indeed.com/viewjob?jk=2aa54de61a689e8f,https://JPMorganChase.contacthr.com/145127739,"Quant Analytics Senior Associate - SQL, Alteryx & Tableau",JPMorganChase,2024-12-10,Senior,Data Analyst,On Site,,IN,US,,,,,"Master, Adobe Analytics, Snowflake, Bachelor, SQL, Tableau, Excel",6,Master,SQL,
in-40b0ae1b470337ee,indeed,https://www.indeed.com/viewjob?jk=40b0ae1b470337ee,https://JPMorganChase.contacthr.com/145127669,"Data Scientist Analyst - SQL, Tableau",JPMorganChase,2024-12-10,Mid-Level,Data Scientist,On Site,,IN,US,,,,,"Snowflake, Python, Bachelor, SQL, Tableau",2,Bachelor,"Python, SQL",
in-588c9c4a953516c9,indeed,https://www.indeed.com/viewjob?jk=588c9c4a953516c9,https://JPMorganChase.contacthr.com/145127679,Strategy & Business Intelligence Associate,JPMorganChase,2024-12-10,Mid-Level,Business Intelligence,On Site,,IN,US,,,,,"MBA, Python, SQL, Qlik, Tableau, R",3,MBA,"Python, SQL, R",
in-23725f5d96df07d4,indeed,https://www.indeed.com/viewjob?jk=23725f5d96df07d4,https://jobs-bertrandt.icims.com/jobs/2436/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Jr. Operations Analyst - Automotive Manufacturing,Bertrandt,2024-12-10,Junior,Operations Analyst,Remote,Chattanooga,TN,US,"Chattanooga,TN",76021.0,60038.0,68029.5,Excel,0,,,
in-aba161a456ca1b05,indeed,https://www.indeed.com/viewjob?jk=aba161a456ca1b05,https://careers-ebscoind.icims.com/jobs/1654/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,"Business/Data Analysis Intern, Summer 2025",EBSCO Information Services,2024-12-10,Junior,Data Analyst,Hybrid,,,US,,47840.0,36800.0,42320.0,"Python, Tableau",0,,Python,
in-e628bb6146f0e0e7,indeed,https://www.indeed.com/viewjob?jk=e628bb6146f0e0e7,https://university-ebscoind.icims.com/jobs/1654/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,"Business/Data Analysis Intern, Summer 2025",EBSCO Information Services,2024-12-10,Junior,Data Analyst,Remote,,,US,,47840.0,36800.0,42320.0,"Python, Tableau",0,,Python,
in-bf86fccee701f415,indeed,https://www.indeed.com/viewjob?jk=bf86fccee701f415,https://careers-pittohio.icims.com/jobs/1839/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Costing Analyst II,Pitt Ohio,2024-12-10,Mid-Level,Analyst,On Site,Pittsburgh,PA,US,"Pittsburgh,PA",79119.0,62484.0,70801.5,"Bachelor, Excel, SQL, English",3,Bachelor,SQL,English
in-8c42be6d2fa41309,indeed,https://www.indeed.com/viewjob?jk=8c42be6d2fa41309,https://careers-culmen.icims.com/jobs/3820/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Business Analyst,"Culmen International, LLC",2024-12-10,Mid-Level,Business Analyst,Remote,,,US,,88000.0,80000.0,84000.0,"Master, Bachelor, Chat GPT, Power BI",10,Master,,
in-558d95fc0e2fa1e5,indeed,https://www.indeed.com/viewjob?jk=558d95fc0e2fa1e5,https://careers-livelmh.icims.com/jobs/16768/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Financial Analyst - Not Remote,Liberty Military Housing,2024-12-10,Mid-Level,Financial Analyst,Remote,Joint Base Lewis McChord,WA,US,"Joint Base Lewis McChord,WA",95000.0,80000.0,87500.0,Excel,4,,,
in-dbbff1d9a93f6afe,indeed,https://www.indeed.com/viewjob?jk=dbbff1d9a93f6afe,https://careers-kimley-horn.icims.com/jobs/15750/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Reporting Analyst,Kimley-Horn,2024-12-10,Mid-Level,Financial Analyst,On Site,Raleigh,NC,US,"Raleigh,NC",90820.0,71725.0,81272.5,"Master, Cognos, Power BI, Bachelor, SQL, Tableau, Excel",0,Master,SQL,
in-83da1661bc88a4da,indeed,https://www.indeed.com/viewjob?jk=83da1661bc88a4da,https://statecareers.idaho.gov/jobs/15351469-principal-research-analyst-hmps?tm_job=LUMA-INFOR-11999&tm_event=view&tm_company=89005,Principal Research Analyst (HMPS),State of Idaho,2024-12-10,Lead,Analyst,On Site,Boise,ID,US,"Boise,ID",,,,"Bachelor, Office",0,Bachelor,,
in-2e71426634ca1231,indeed,https://www.indeed.com/viewjob?jk=2e71426634ca1231,https://careers-tripointsolutions.icims.com/jobs/1565/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Data Analyst,Tripoint Solutions,2024-12-10,Mid-Level,Data Analyst,Remote,,,,,112041.0,88484.0,100262.5,"Excel, AWS, SQL, PowerPoint, Agile, Power BI",8,,SQL,
in-7d1c403c6535f08f,indeed,https://www.indeed.com/viewjob?jk=7d1c403c6535f08f,https://jobs.criver.com/job/21362714/data-review-analyst-1-onsite/,Data Review Analyst 1,Charles River Laboratories,2024-12-10,Mid-Level,Data Analyst,On Site,Reno,NV,US,"Reno,NV",,,,,5,,,
in-8a3dd1697cf6c151,indeed,https://www.indeed.com/viewjob?jk=8a3dd1697cf6c151,https://apptrkr.com/5861634,Transcript Analyst,Wharton County Junior College,2024-12-10,Mid-Level,Analyst,On Site,Wharton,TX,US,"Wharton,TX",,,,,4,,,
in-0cf24ff0cdc8a592,indeed,https://www.indeed.com/viewjob?jk=0cf24ff0cdc8a592,https://www.governmentjobs.com/careers/thornton/jobs/4756783/management-analyst-i-ii-senior,Management Analyst I/II/Senior,CITY OF THORNTON,2024-12-10,Senior,Analyst,Hybrid,Thornton,CO,US,"Thornton,CO",133412.0,82488.0,107950.0,Bachelor,1,Bachelor,,
in-344e22e8e2bb9bab,indeed,https://www.indeed.com/viewjob?jk=344e22e8e2bb9bab,https://deloitteus.avature.net/careers/InviteToApply?jobId=204319,Data Visualization Consultant,Deloitte,2024-12-10,Mid-Level,Business Intelligence,On Site,Rosslyn,VA,US,"Rosslyn,VA",151510.0,119655.0,135582.5,"Master, Power Query, HTML, VBA, Databricks, Power Apps, SQL, Power Automate, Qlik, Artificial Intelligence, Tableau, Power BI",3,Master,"HTML, VBA, SQL",
in-c78e381a325e55dd,indeed,https://www.indeed.com/viewjob?jk=c78e381a325e55dd,https://deloitteus.avature.net/careers/InviteToApply?jobId=204292,Project Delivery Senior Analyst - Database,Deloitte,2024-12-10,Senior,Business Analyst,On Site,Atlanta,GA,US,"Atlanta,GA",119559.0,94421.0,106990.0,"HTML, Bachelor",0,Bachelor,HTML,
in-05f40dc6c37c7bb7,indeed,https://www.indeed.com/viewjob?jk=05f40dc6c37c7bb7,https://careers.sysco.com/job/-/-/1105/74296263568,Platform Owner - GSC - US,Sysco,2024-12-10,Mid-Level,Others,On Site,Houston,TX,US,"Houston,TX",147967.0,116857.0,132412.0,"Agile, Bachelor",6,Bachelor,,
in-4ce9d2b86e1f865c,indeed,https://www.indeed.com/viewjob?jk=4ce9d2b86e1f865c,http://www.uclahealthcareers.org/job/21362545/administrative-analyst-data-reporting-los-angeles-ca/?utm_content=Administrative Analyst (Data & Reporting)&utm_term=19428&utm_campaign=Default Campaign&utm_medium=symphonytalent-jobads&utm_source=Indeed,Administrative Analyst (Data & Reporting),UCLA Health,2024-12-10,Mid-Level,Financial Analyst,On Site,Los Angeles,CA,US,"Los Angeles,CA",99360.0,51520.0,75440.0,"Office, Bachelor, PowerPoint, Tableau, Excel",2,Bachelor,,
in-3f7138a2c8f42e44,indeed,https://www.indeed.com/viewjob?jk=3f7138a2c8f42e44,https://d.hodes.com/r/tp2?e=se&tv=pixel_tracker&aid=pncbank&p=web&se_ca=indeed&se_ac=click&se_la=21361474&u=https%3A%2F%2Fcareers.pnc.com%2Fglobal%2Fen%2Fjob%2FPNC1GLOBALR179221%2FData-Analyst-Sr%3Futm_source%3DIndeed%26utm_medium%3Dsymphonytalent-jobads%26utm_campaign%3DTechnology%26utm_content%3DData%2520Analyst%2520Sr%26utm_term%3DR179221&se_pr=792795cc1065eefa&se_va=11057&tr_af=organic&ti_id=2014_R179221&signature=l7TqdWOhFk2hqPvbY3LPpPfFT1E7JP5IaIXRePxhxP8,Data Analyst Sr,PNC Financial Services Group,2024-12-10,Senior,Data Analyst,Remote,Pittsburgh,PA,US,"Pittsburgh,PA",102223.0,80730.0,91476.5,"Excel, Teradata, Oracle, Machine Learning, Bachelor, SQL, Tableau, Power BI",3,Bachelor,SQL,
in-7a165522255596a5,indeed,https://www.indeed.com/viewjob?jk=7a165522255596a5,https://d.hodes.com/r/tp2?e=se&tv=pixel_tracker&aid=vanguard&p=web&se_ca=indeed&se_ac=click&se_la=21362328&u=http%3A%2F%2Fwww.vanguardjobs.com%2Fjob%2F21362328%2Flead-data-analyst-growth-marketing-analytics-malvern-pa%2F%3Futm_medium%3Dsymphonytalent-jobads%26utm_campaign%3DData%2520%26%2520Analytics%26utm_content%3DLead%2520Data%2520Analyst%2520%28Growth%2FMarketing%2520Analytics%29%26utm_term%3D164747%26utm_source%3DIndeed%26source%3DIndeed&se_pr=8f19ecbbec75fd01&se_va=15960&tr_af=organic&ti_id=1938_164747&signature=jF-Jx9OggEWw34mUBiTsGkucdKioAG1qRMZDTT8cC1U,Lead Data Analyst (Growth/Marketing Analytics),Vanguard,2024-12-10,Lead,Data Analyst,Hybrid,Malvern,PA,US,"Malvern,PA",135840.0,107279.0,121559.5,,5,,,
in-37da717fd716cd65,indeed,https://www.indeed.com/viewjob?jk=37da717fd716cd65,https://nationwideitservices.applytojob.com/apply/GhpcFLxCI2/FAA-IT-Analyst?source=INDE&~,FAA IT Analyst,Nationwide IT Services,2024-12-10,Mid-Level,Analyst,On Site,Washington,DC,US,"Washington,DC",108477.0,85670.0,97073.5,Bachelor,5,Bachelor,,
in-13e52fa45b741849,indeed,https://www.indeed.com/viewjob?jk=13e52fa45b741849,https://www.calcareers.ca.gov/CalHrPublic/Jobs/JobPosting.aspx?JobControlId=459302,ASSOCIATE GOVERNMENTAL PROGRAM ANALYST,CA State Lottery,2024-12-10,Mid-Level,Analyst,Hybrid,,CA,US,,87924.0,70260.0,79092.0,,0,,,
in-11a0f0d795087746,indeed,https://www.indeed.com/viewjob?jk=11a0f0d795087746,https://prepcloud.net/jobs/business-analyst-261,Business Analyst,,2024-12-10,Mid-Level,Business Analyst,Hybrid,Chicago,IL,US,"Chicago,IL",,,,"SQL, Power BI",0,,SQL,
in-c743e78fca6591af,indeed,https://www.indeed.com/viewjob?jk=c743e78fca6591af,https://careers.oceaneering.com/global/en/job/28215/Survey-Data-QC-Analyst,Survey Data QC Analyst,Oceaneering,2024-12-10,Mid-Level,Data Analyst,Hybrid,Lafayette,LA,US,"Lafayette,LA",101832.0,80422.0,91127.0,"Bachelor, Excel",0,Bachelor,,
in-5fcc5c0024a3a86a,indeed,https://www.indeed.com/viewjob?jk=5fcc5c0024a3a86a,https://jobs.citi.com/job/-/-/287/74313393200,"AVP, Model/Anlys/Valid Sr Analyst - C12 (Hybrid)",Citi,2024-12-10,Lead,Analyst,Hybrid,Wilmington,DE,US,"Wilmington,DE",144600.0,96400.0,120500.0,"Master, VBA, Machine Learning, Python, Bachelor, SQL, R",5,Master,"VBA, Python, SQL, R",
in-95baed1e883e758d,indeed,https://www.indeed.com/viewjob?jk=95baed1e883e758d,https://jobs.citi.com/job/-/-/287/74313394816,Balance Sheet Mgmt Sr. Analyst - C12 - GETZVILLE,Citi,2024-12-10,Senior,Business Analyst,On Site,Getzville,NY,US,"Getzville,NY",115920.0,77280.0,96600.0,"Bachelor, PowerPoint, Excel",0,Bachelor,,
in-d1c61ecdf78f2afe,indeed,https://www.indeed.com/viewjob?jk=d1c61ecdf78f2afe,https://smartthings.pinpointhq.com/postings/1f0a8e2b-b7e2-4151-9772-2c5370956162?utm_medium=job_board&utm_source=indeed,"Senior Data Analyst - Contract (Minneapolis, MN)",SmartThings,2024-12-10,Senior,Data Analyst,Hybrid,Minneapolis,MN,US,"Minneapolis,MN",,,,"Bachelor, SQL, Excel, Google Sheets",4,Bachelor,SQL,
